6	-4.954153	5.931019
2	24.513885	13.014844
3	0.837026	6.308478
2	23.485596	15.821113
5	3.902404	7.043878
2	25.062329	9.709007
0	-6.764600	11.691555
3	2.200314	0.273450
5	3.265291	12.063048
4	1.077478	-14.102566
2	23.737086	9.455003
4	1.959861	-12.805387
1	-1.201158	10.698783
6	-11.703109	9.649946
6	-9.358822	9.162351
2	26.953060	12.247122
3	2.845368	3.835220
2	26.158525	9.938862
3	3.317054	0.100189
0	-8.677524	11.412619
0	0.549421	14.602000
3	5.354509	3.213590
2	25.282799	7.785867
4	-3.274185	-14.692439
2	26.572275	10.413976
2	25.490249	6.780556
5	5.976839	6.503960
0	-7.369149	11.698186
2	19.961666	8.037581
2	25.364814	16.394829
5	11.585576	10.129331
0	-4.238735	16.296162
0	-4.556038	13.720777
3	4.226370	4.665110
3	2.565968	0.541599
4	-7.729691	-12.710615
2	28.269816	9.305817
4	-1.104525	-22.647626
6	-6.081422	15.935691
3	-0.393725	5.288781
1	-6.173722	3.522927
5	10.560002	8.729673
2	24.653402	11.775745
6	-9.657635	15.486907
5	10.169050	11.353314
0	-6.343946	10.751501
0	-12.502032	13.017356
4	-2.465331	-15.731401
0	-5.283342	9.619550
2	23.620392	12.910418
5	6.162325	13.133368
5	9.955842	4.797226
6	-7.470202	15.386739
1	-4.878888	9.070055
3	3.075347	6.608006
0	-5.728335	16.695507
3	0.265263	8.647628
4	2.132078	-14.342734
4	0.530769	-19.348286
0	-8.828651	6.520636
2	25.142235	7.571460
5	4.083278	9.866609
3	9.760104	3.499570
6	-5.848936	11.323000
2	24.008968	13.627374
6	-12.001900	9.241507
0	-8.618616	18.842916
0	-8.315512	15.857291
3	8.331406	2.677127
5	6.093111	4.697718
2	28.876701	10.675304
6	-6.123999	11.868515
5	4.199531	7.276414
3	-0.283016	4.817182
1	-11.163969	8.013750
2	25.611380	13.121037
2	26.080199	6.815605
2	17.375995	11.331106
6	-6.043112	11.682205
1	-10.941923	14.311604
3	-2.434924	6.182508
3	4.605253	3.921950
4	2.224461	-20.104360
3	4.468350	4.971877
3	-1.589054	6.781597
4	3.156834	-14.669199
4	-0.277699	-14.137938
4	2.642857	-13.588817
2	24.079793	7.944260
3	-1.952339	-1.367125
0	-6.547033	12.295362
4	-2.185779	-18.267521
5	2.533972	9.098300
2	25.179386	13.079657
1	-4.348327	10.388016
0	-9.029309	11.350433
1	-4.716852	8.851094
5	7.332451	7.278390
4	-2.667606	-16.233918
3	-4.743241	8.857947
3	-0.467278	8.506625
0	-3.948162	10.507976
6	-4.565572	9.751689
5	5.237468	6.325607
6	-14.134121	6.423382
1	-4.621787	11.142895
0	-0.931304	9.346347
6	-9.812360	15.196231
3	3.124187	5.932719
2	19.182712	9.492446
3	-1.211713	9.645071
1	-7.236178	19.488105
1	2.551705	8.535342
2	26.008585	9.290121
1	-3.763779	19.568794
0	-8.535482	8.776677
1	-10.166755	10.774200
6	-15.065589	5.333797
6	-8.116930	15.691362
2	23.787072	11.522944
6	-5.714957	16.387651
3	-2.574138	8.630210
4	-3.359469	-10.262498
6	-6.766803	16.778074
2	27.500661	13.677158
5	5.676508	4.612672
4	-1.389134	-13.649556
5	12.503810	9.428331
4	-2.228898	-10.555157
1	-10.940889	5.330859
0	-8.020397	10.535271
6	-15.383824	13.765101
6	-12.428072	15.088393
1	-4.638670	11.913968
2	26.438206	8.440797
4	-2.760913	-17.706915
2	31.571891	8.327900
0	-4.597456	12.003516
3	4.360072	4.543198
1	-4.832943	14.310715
0	-4.695238	15.821001
2	25.810680	13.542220
4	-4.746664	-16.791046
4	-5.545660	-18.521661
4	-2.270767	-14.410544
6	-9.770605	11.393668
1	-7.128969	13.268712
6	-7.368562	11.994537
1	-1.849468	9.085073
2	27.865853	13.718125
5	0.520070	11.036363
3	7.020559	6.921097
0	-3.059973	11.668851
1	-9.103352	12.062977
4	-2.340144	-14.376167
5	4.316361	8.108798
1	-1.793325	15.042226
4	-2.305210	-15.945603
3	-0.464595	7.458783
5	2.963979	2.668506
2	24.729914	9.526313
0	-6.758564	9.643694
5	8.384475	12.927451
4	0.591692	-18.001724
1	-4.571247	12.564492
2	23.599224	12.381821
4	-5.196301	-18.140875
0	-5.413399	10.651137
3	2.696833	3.526137
5	10.892942	0.146727
0	-7.931575	11.432660
3	0.048799	12.695216
5	6.100072	10.982921
4	-1.130486	-7.966456
2	19.219726	5.164742
1	-7.401397	8.953394
0	-2.133113	8.869952
2	31.663295	13.302755
2	25.983736	14.461329
1	-9.268455	11.567530
6	-7.045649	9.064271
5	5.623305	16.659118
1	-12.154935	12.389209
2	27.137937	9.853669
2	25.216780	12.641425
1	-1.949384	7.378421
0	-10.608753	9.732921
1	-7.745828	8.644173
1	-5.800138	6.817495
6	-7.163360	12.696307
1	-8.928252	9.813974
4	1.853672	-14.148244
1	-3.381148	9.745886
3	1.847231	7.142291
6	-4.272049	12.435261
0	-6.626038	10.237909
1	-8.112156	10.278259
5	7.280428	9.217191
3	-2.068965	8.978285
1	-2.657897	8.504357
5	7.170165	4.890739
6	-13.452113	10.684222
2	24.574122	10.930022
2	24.213132	14.856908
6	-9.736195	13.580806
0	-4.044988	11.146991
6	-6.825085	9.932192
1	-7.643801	13.873596
1	-6.840428	10.019812
2	23.817287	8.607559
2	26.852188	14.468616
4	3.494941	-13.183434
0	-4.307715	9.945335
4	3.263053	-10.608541
3	2.277632	5.595250
0	-7.053337	8.203193
1	-5.180914	9.199401
3	2.350315	6.749611
6	-6.475231	6.644466
6	-14.626505	9.228321
3	1.346534	1.177218
6	-16.692218	10.186695
6	-13.026510	7.509023
1	-3.082435	6.837254
3	5.451688	0.743090
1	-4.790622	10.751558
4	-1.226140	-16.152030
